PROVINCIA,TOTAL,HOMBRES_MENOS_25,HOMBRES_25_44,HOMBRES_MAS_45,MUJERES_MENOS_25,MUJERES_25_44,MUJERES_MAS_45,AGRICULTURA,INDUSTRIA,CONSTRUCCION,SERVICIOS,SIN_EMPLEO_ANTERIOR,MONTH,YEAR
MALAGA,78135,4645,15205,11461,5082,25672,16070,1546,6609,11281,47242,11457,9,2006
MALAGA,85297,4960,17358,12646,5057,27264,18012,1974,6723,13359,50628,12613,9,2007
MALAGA,115895,7894,30161,18908,5821,32329,20782,2798,8262,25356,65392,14087,9,2008
MALAGA,158168,9079,45551,27248,6435,42882,26973,2292,10815,40514,90139,14408,9,2009
MALAGA,76307,4753,14799,11012,5571,25745,14427,1365,6367,10537,47082,10956,10,2005
MALAGA,81766,4965,15883,11728,5526,26986,16678,1603,6778,11460,49988,11937,10,2006
MALAGA,88250,4425,18654,13134,4647,28718,18672,2014,6851,13896,53621,11868,10,2007
MALAGA,125570,8963,33368,20275,6402,34700,21862,2971,8765,27805,71121,14908,10,2008
MALAGA,165066,9662,47414,28057,6770,45146,28017,2342,11129,41335,94946,15314,10,2009
MALAGA,80321,5333,15795,11419,6042,26776,14956,1466,6538,11133,50175,11009,11,2005
MALAGA,85370,5357,16891,12051,5864,28023,17184,1669,6719,11892,52514,12576,11,2006
MALAGA,93239,5049,20252,13702,4949,30184,19103,2110,7003,14792,57112,12222,11,2007
MALAGA,133721,9352,36507,21556,6631,36996,22679,3154,9284,29746,76452,15085,11,2008
MALAGA,83051,5840,18129,12259,5627,26203,14993,1581,6696,13415,50093,11266,12,2005
MALAGA,85120,5269,17608,12466,5358,27387,17032,1673,6719,12618,52111,11999,12,2006
MALAGA,94872,5197,21545,14459,4619,29866,19186,2138,7081,16479,57211,11963,12,2007
MALAGA,138571,9424,39640,23166,6161,37233,22947,3247,9674,32712,78465,14473,12,2008
MELILLA,7387,520,1111,817,928,2693,1318,73,90,623,4605,1996,1,2006
MELILLA,6339,516,992,658,823,2173,1177,56,94,669,3864,1656,1,2007
MELILLA,7859,592,1219,987,838,2677,1546,54,104,780,5467,1454,1,2008
MELILLA,7144,601,1303,848,740,2282,1370,37,168,938,4595,1406,1,2009
MELILLA,7445,561,1095,812,949,2684,1344,77,96,599,4632,2041,2,2006
MELILLA,7622,579,1157,865,953,2647,1421,62,90,683,5032,1755,2,2007
MELILLA,8612,665,1349,1012,961,2938,1687,65,113,794,6030,1610,2,2008
MELILLA,8430,664,1449,1089,874,2741,1613,34,166,964,5848,1418,2,2009
MELILLA,7611,585,1106,808,981,2731,1400,82,93,601,4732,2103,3,2006
MELILLA,7668,573,1177,893,935,2652,1438,68,95,734,5061,1710,3,2007
MELILLA,8395,659,1303,1004,958,2816,1655,62,116,816,5737,1664,3,2008
MELILLA,8651,704,1493,1107,941,2765,1641,36,172,979,5992,1472,3,2009
MELILLA,7297,560,1014,796,942,2610,1375,82,88,577,4482,2068,4,2006
MELILLA,7708,559,1176,885,926,2682,1480,70,91,716,5102,1729,4,2007
MELILLA,8443,628,1305,1027,961,2859,1663,58,119,823,5758,1685,4,2008
MELILLA,8818,767,1492,1109,977,2829,1644,40,171,947,6124,1536,4,2009
MELILLA,6950,498,1024,773,888,2539,1228,98,107,616,3761,2368,5,2005
MELILLA,7182,556,957,778,951,2572,1368,77,95,542,4440,2028,5,2006
MELILLA,7374,509,1100,882,807,2582,1494,66,97,708,4830,1673,5,2007
MELILLA,8414,601,1315,1050,959,2825,1664,59,113,825,5742,1675,5,2008
MELILLA,8712,757,1448,1087,997,2773,1650,42,179,885,6066,1540,5,2009
MELILLA,5910,447,834,647,763,2129,1090,86,98,520,3078,2128,6,2005
MELILLA,6939,523,934,766,825,2524,1367,79,92,535,4319,1914,6,2006
MELILLA,7557,539,1174,893,805,2639,1507,70,108,759,4911,1709,6,2007
MELILLA,8494,632,1382,1068,908,2845,1659,59,113,862,5823,1637,6,2008
MELILLA,8557,698,1418,1090,894,2820,1637,39,173,846,6016,1483,6,2009
MELILLA,5536,394,764,621,687,2031,1039,74,85,455,2951,1971,7,2005
MELILLA,6899,506,939,774,776,2545,1359,74,92,570,4314,1849,7,2006
MELILLA,6608,471,1062,743,755,2315,1262,60,105,711,4229,1503,7,2007
MELILLA,8126,574,1295,1038,882,2724,1613,56,104,850,5560,1556,7,2008
MELILLA,8878,683,1499,1194,928,2842,1732,41,164,861,6398,1414,7,2009
MELILLA,5420,365,774,629,647,1986,1019,72,79,504,2888,1877,8,2005
MELILLA,5798,432,768,594,683,2167,1154,58,80,542,3523,1595,8,2006
MELILLA,6222,444,1016,716,693,2160,1193,55,99,697,3991,1380,8,2007
MELILLA,6848,520,1112,835,736,2269,1376,48,99,778,4566,1357,8,2008
MELILLA,8458,644,1487,1187,822,2621,1697,39,157,892,6022,1348,8,2009
MELILLA,5775,425,792,645,713,2125,1075,72,79,520,3140,1964,9,2005
MELILLA,5838,428,777,625,678,2186,1144,56,87,570,3577,1548,9,2006
MELILLA,6253,463,967,715,724,2184,1200,54,94,671,4044,1390,9,2007
MELILLA,6893,523,1132,852,727,2286,1373,45,99,784,4594,1371,9,2008
MELILLA,8776,706,1556,1232,910,2708,1664,44,176,933,6195,1428,9,2009
MELILLA,5983,480,808,657,772,2174,1092,71,89,532,3276,2015,10,2005
MELILLA,5957,479,812,644,742,2140,1140,55,82,598,3610,1612,10,2006
MELILLA,6311,519,960,708,760,2178,1186,57,90,680,4029,1455,10,2007
MELILLA,7145,569,1207,863,780,2353,1373,48,102,819,4712,1464,10,2008
MELILLA,9138,774,1569,1254,1044,2806,1691,46,196,932,6361,1603,10,2009
MELILLA,6204,488,851,662,840,2250,1113,76,93,544,3434,2057,11,2005
MELILLA,6149,499,846,632,799,2223,1150,57,82,595,3748,1667,11,2006
MELILLA,6539,543,1000,724,798,2257,1217,57,91,717,4193,1481,11,2007
MELILLA,7508,592,1290,890,877,2447,1412,45,100,854,4948,1561,11,2008
MELILLA,7018,495,1041,805,901,2539,1237,76,87,593,4270,1992,12,2005
MELILLA,6076,461,907,642,771,2156,1139,58,83,655,3655,1625,12,2006
MELILLA,6411,530,1023,748,764,2146,1200,56,94,753,4066,1442,12,2007
MELILLA,7709,657,1375,930,885,2427,1435,51,111,952,5000,1595,12,2008
MURCIA,46584,2794,9582,5644,3594,17762,7208,2887,8576,6062,25553,3506,1,2006
MURCIA,45295,2807,9769,5976,3152,16106,7485,2566,7670,7154,24854,3051,1,2007
MURCIA,56594,4045,14124,7495,3632,18506,8792,3581,8292,10173,30750,3798,1,2008
MURCIA,97659,9002,31171,14141,5467,26408,11470,4425,14956,26205,48620,3453,1,2009
MURCIA,47695,2893,9815,5806,3776,18121,7284,3168,8588,6031,26228,3680,2,2006
MURCIA,45982,2842,9819,6096,3199,16291,7735,2512,7650,7118,25512,3190,2,2007
MURCIA,60261,4255,15513,8090,3854,19415,9134,4700,8449,10782,32252,4078,2,2008
MURCIA,101894,9342,32324,14857,5886,27561,11924,4215,15856,27249,50772,3802,2,2009
MURCIA,46379,2867,9436,5820,3704,17493,7059,2900,8121,6060,25694,3604,3,2006
MURCIA,45112,2785,9524,6069,3105,16003,7626,2384,7407,7022,25025,3274,3,2007
MURCIA,57813,4260,14674,8014,3641,18479,8745,2816,8196,11327,31419,4055,3,2008
MURCIA,105889,9652,33740,15360,6091,28628,12418,4287,16281,28146,52736,4439,3,2009
MURCIA,43833,2656,8940,5788,3203,16384,6862,2524,7647,5981,24324,3357,4,2006
MURCIA,44471,2767,9328,6089,2977,15712,7598,2305,7179,7016,24698,3273,4,2007
MURCIA,59923,4501,15451,8284,3709,18985,8993,2849,8491,12090,32344,4149,4,2008
MURCIA,107773,9684,34238,15812,6161,29076,12802,4389,16260,28253,53743,5128,4,2009
MURCIA,41312,2174,7861,5714,3029,16162,6372,1979,8258,5038,22348,3689,5,2005
MURCIA,41465,2380,8132,5673,2928,15512,6840,2231,7503,5697,22932,3102,5,2006
MURCIA,42981,2531,9014,6117,2640,15243,7436,2307,7130,6900,23604,3040,5,2007
MURCIA,61724,4784,16465,8639,3648,19148,9040,2867,8767,13250,32717,4123,5,2008
MURCIA,106737,9312,33743,15692,5921,29092,12977,4331,16196,27267,53523,5420,5,2009
MURCIA,40955,2165,7739,5542,2866,16093,6550,2097,7947,4987,22481,3443,6,2005
MURCIA,41959,2380,8464,5703,2739,15678,6995,2400,7533,5983,22997,3046,6,2006
MURCIA,43481,2642,9293,6216,2602,15177,7551,2405,7153,7246,23639,3038,6,2007
MURCIA,64512,5060,18046,9169,3547,19508,9182,3081,8985,14681,33537,4228,6,2008
MURCIA,106148,8738,33604,15830,5450,29141,13385,4731,15992,26717,53437,5271,6,2009
MURCIA,41966,2174,8551,5772,2714,16122,6633,2420,8029,5500,22750,3267,7,2005
MURCIA,43226,2487,9282,5936,2672,15789,7060,2560,7590,6725,23337,3014,7,2006
MURCIA,45188,2780,10567,6446,2534,15359,7502,2653,7051,8342,24083,3059,7,2007
MURCIA,68632,5574,20321,9976,3461,19991,9309,3365,9463,16432,34937,4435,7,2008
MURCIA,108019,8468,34559,16412,5531,29519,13530,5333,16172,26852,54353,5309,7,2009
MURCIA,44313,2446,9761,6105,2872,16464,6665,2590,8339,6576,23524,3284,8,2005
MURCIA,45543,2727,10757,6268,2746,16053,6992,2606,7826,8049,24062,3000,8,2006
MURCIA,48922,3198,12550,6903,2650,16022,7599,2710,7365,10127,25591,3129,8,2007
MURCIA,74199,6138,23309,11001,3593,20722,9436,3463,10066,19335,36549,4786,8,2008
MURCIA,112649,8811,36620,17145,5819,30421,13833,5796,16685,28344,56444,5380,8,2009
MURCIA,44197,2567,9157,5777,3134,16891,6671,2792,8142,5872,23838,3553,9,2005
MURCIA,44472,2684,9867,5959,2848,15944,7170,2708,7528,7050,24002,3184,9,2006
MURCIA,47807,3163,11644,6680,2766,16008,7546,2745,7225,9108,25571,3158,9,2007
MURCIA,80977,7094,24496,11615,4651,22932,10189,3737,11032,19637,41197,5374,9,2008
MURCIA,115268,9334,36460,17306,6595,31361,14212,5912,16622,27794,59162,5778,9,2009
MURCIA,44313,2607,8882,5517,3327,17219,6761,2599,8377,5622,24486,3229,10,2005
MURCIA,44056,2675,9464,5764,2988,15904,7261,2550,7545,6698,24056,3207,10,2006
MURCIA,48669,3291,11482,6564,3010,16400,7922,2561,7437,8685,26634,3352,10,2007
MURCIA,80977,7094,24496,11615,4651,22932,10189,3737,11032,19637,41197,5374,10,2008
MURCIA,118286,9643,36587,17408,7177,32475,14996,6251,16901,27476,61392,6266,10,2009
MURCIA,44209,2653,8752,5326,3430,17229,6819,2565,8378,5530,24363,3373,11,2005
MURCIA,43451,2758,9116,5615,3042,15690,7230,2482,7379,6511,23902,3177,11,2006
MURCIA,49895,3450,11639,6541,3221,16916,8128,2740,7604,8730,27281,3540,11,2007
MURCIA,86189,7821,26504,12243,4929,24060,10632,4158,11929,21031,43548,5523,11,2008
MURCIA,44572,2745,9402,5470,3245,16835,6875,2646,8534,5974,24087,3331,12,2005
MURCIA,43591,2794,9772,5791,2827,15280,7127,2393,7508,7250,23502,2938,12,2006
MURCIA,51623,3673,12789,6879,3206,16869,8207,2746,7758,9791,27895,3433,12,2007
MURCIA,90956,8304,29151,13293,4982,24353,10873,4175,12824,23514,45176,5267,12,2008
NAVARRA,23448,1515,4750,2835,1467,7874,5007,553,4861,2140,14734,1160,1,2006
NAVARRA,22509,1274,4440,2891,1176,7453,5275,418,4501,2163,14445,982,1,2007
NAVARRA,23765,1384,4979,3168,1203,7358,5673,507,4572,2559,15164,963,1,2008
NAVARRA,36375,2945,10339,4794,1870,9799,6628,724,8277,5533,20757,1084,1,2009
NAVARRA,23463,1501,4663,2783,1534,7916,5066,558,4759,2078,14818,1250,2,2006
NAVARRA,22265,1274,4313,2784,1234,7352,5308,418,4396,2052,14362,1037,2,2007
NAVARRA,24592,1499,5131,3240,1285,7647,5790,591,4657,2633,15674,1037,2,2008
NAVARRA,37379,3004,10643,4991,1963,10026,6752,727,8566,5649,21246,1191,2,2009
NAVARRA,22218,1382,4312,2724,1411,7436,4953,552,4506,2017,13936,1207,3,2006
NAVARRA,21611,1215,4082,2738,1239,7074,5263,447,4217,1945,13929,1073,3,2007
NAVARRA,23586,1418,4868,3225,1197,7200,5678,483,4539,2672,14879,1013,3,2008
NAVARRA,38311,3143,10866,5258,2040,10174,6830,797,8808,5707,21615,1384,3,2009
NAVARRA,21041,1320,3888,2682,1249,6969,4933,457,4317,1897,13209,1161,4,2006
NAVARRA,19938,1080,3582,2601,1096,6462,5117,393,3911,1744,12864,1026,4,2007
NAVARRA,22968,1422,4712,3189,1149,6871,5625,478,4331,2619,14518,1022,4,2008
NAVARRA,38459,3046,10969,5394,2008,10152,6890,779,8726,5763,21657,1534,4,2009
NAVARRA,21207,1374,3782,2624,1518,7237,4672,370,4591,1640,13168,1438,5,2005
NAVARRA,19937,1245,3504,2554,1143,6652,4839,376,4003,1777,12648,1133,5,2006
NAVARRA,18845,948,3217,2515,1005,6122,5038,331,3714,1571,12247,982,5,2007
NAVARRA,22287,1388,4622,3198,1098,6446,5535,432,4256,2617,13945,1037,5,2008
NAVARRA,37832,2968,10702,5407,1948,9928,6879,809,8408,5586,21406,1623,5,2009
NAVARRA,21338,1355,3704,2530,1450,7392,4907,411,4705,1689,13101,1432,6,2005
NAVARRA,19781,1070,3412,2558,1028,6769,4944,380,4060,1775,12468,1098,6,2006
NAVARRA,19196,1008,3296,2523,996,6266,5107,398,3750,1642,12369,1037,6,2007
NAVARRA,22737,1442,4921,3189,1067,6592,5526,498,4354,2862,13912,1111,6,2008
NAVARRA,37581,2824,10664,5421,1820,9889,6963,912,8273,5689,21023,1684,6,2009
NAVARRA,22199,1322,4047,2640,1367,7732,5091,403,4893,1930,13623,1350,7,2005
NAVARRA,20552,1042,3775,2666,1043,7022,5004,401,4161,1954,12986,1050,7,2006
NAVARRA,20285,1004,3727,2664,977,6703,5210,395,3927,1923,13067,973,7,2007
NAVARRA,23942,1426,5398,3322,1071,7051,5674,534,4517,3121,14712,1058,7,2008
NAVARRA,37730,2664,10736,5477,1862,10005,6986,963,8148,5720,21223,1676,7,2009
NAVARRA,21975,1291,4068,2653,1279,7716,4968,392,4705,1976,13647,1255,8,2005
NAVARRA,20530,1017,3878,2638,1061,6978,4958,366,4116,1971,13101,976,8,2006
NAVARRA,20477,1044,3901,2660,969,6699,5204,355,3905,2103,13179,935,8,2007
NAVARRA,24458,1468,5627,3347,1124,7210,5682,504,4632,3292,14994,1036,8,2008
NAVARRA,37391,2552,10535,5524,1874,9955,6951,890,7833,5723,21304,1641,8,2009
NAVARRA,21194,1287,3898,2598,1288,7316,4807,334,4342,1950,13336,1232,9,2005
NAVARRA,19999,1044,3772,2566,1023,6686,4908,336,3847,1957,12926,933,9,2006
NAVARRA,20011,1018,3741,2635,964,6497,5156,340,3751,1985,13018,917,9,2007
NAVARRA,24985,1683,5798,3433,1171,7223,5677,483,4741,3343,15328,1090,9,2008
NAVARRA,37353,2629,10187,5494,1995,9998,7050,851,7535,5654,21566,1747,9,2009
NAVARRA,21416,1360,3980,2658,1364,7251,4803,392,4446,1841,13587,1150,10,2005
NAVARRA,19777,1073,3678,2509,1088,6582,4847,368,3755,1824,12836,994,10,2006
NAVARRA,20223,1068,3824,2675,1034,6469,5153,372,3843,1897,13184,927,10,2007
NAVARRA,27386,2031,6769,3715,1394,7651,5826,597,5222,3616,16717,1234,10,2008
NAVARRA,38737,2851,10618,5625,2093,10307,7243,1088,7870,5670,22323,1786,10,2009
NAVARRA,21506,1378,4122,2668,1326,7195,4817,468,4397,1918,13517,1206,11,2005
NAVARRA,20029,1141,3785,2528,1095,6573,4907,396,3813,1875,12991,954,11,2006
NAVARRA,20768,1154,4094,2744,1048,6527,5201,400,3975,1999,13470,924,11,2007
NAVARRA,30168,2391,8031,4026,1515,8161,6044,701,5960,4174,18048,1285,11,2008
NAVARRA,22292,1481,4686,2837,1284,7230,4774,520,4868,2187,13616,1101,12,2005
NAVARRA,21060,1198,4403,2688,1026,6783,4962,399,4250,2248,13234,929,12,2006
NAVARRA,21575,1258,4605,2947,954,6591,5220,398,4242,2455,13570,910,12,2007
NAVARRA,32956,2620,9500,4542,1543,8602,6149,704,7045,5032,18962,1213,12,2008
OURENSE,22789,1168,3435,4238,1399,6949,5600,605,3596,2957,12470,3161,1,2006
OURENSE,20297,864,2883,3845,1092,6053,5560,639,3199,2588,11041,2830,1,2007
OURENSE,20317,866,2870,3918,959,5855,5849,630,3217,2592,11038,2840,1,2008
OURENSE,24016,1287,4522,4652,1011,6420,6124,864,3972,3557,13577,2046,1,2009
OURENSE,22200,1098,3259,4149,1344,6810,5540,573,3538,2844,12160,3085,2,2006
OURENSE,19954,831,2754,3801,1082,5930,5556,597,3142,2494,10916,2805,2,2007
OURENSE,20350,879,2868,3897,995,5831,5880,614,3185,2607,11047,2897,2,2008
OURENSE,24232,1314,4625,4733,1029,6488,6043,823,4168,3633,13524,2084,2,2009
OURENSE,21971,1064,3178,4047,1332,6834,5516,562,3478,2743,12103,3085,3,2006
OURENSE,19919,817,2653,3734,1107,6004,5604,590,3143,2445,10913,2828,3,2007
OURENSE,20048,842,2835,3860,954,5677,5880,609,3140,2599,10847,2853,3,2008
OURENSE,24351,1272,4603,4734,1066,6589,6087,786,4171,3533,13696,2165,3,2009
OURENSE,21463,1017,3028,4003,1298,6604,5513,589,3430,2625,11757,3062,4,2006
OURENSE,19411,795,2513,3662,1028,5822,5591,581,3131,2356,10548,2795,4,2007
OURENSE,19857,834,2816,3856,958,5574,5819,612,3116,2605,10702,2822,4,2008
OURENSE,23947,1196,4532,4729,997,6436,6057,784,4102,3447,13393,2221,4,2009
OURENSE,21063,975,3025,3926,1351,6691,5095,535,3554,2625,11220,3129,5,2005
OURENSE,20523,961,2785,3897,1178,6204,5498,581,3289,2472,11204,2977,5,2006
OURENSE,18557,722,2358,3606,914,5403,5554,582,3008,2262,10031,2674,5,2007
OURENSE,19477,895,2735,3834,882,5436,5695,610,3048,2608,10432,2779,5,2008
OURENSE,23708,1160,4481,4681,1005,6337,6044,777,4010,3394,13231,2296,5,2009
OURENSE,20232,1007,2715,3875,1303,6240,5092,514,3388,2540,10653,3137,6,2005
OURENSE,19414,888,2563,3807,959,5770,5427,585,3165,2373,10583,2708,6,2006
OURENSE,18073,686,2167,3535,909,5252,5524,557,2914,2141,9778,2683,6,2007
OURENSE,18796,811,2556,3724,779,5229,5697,580,2964,2520,10055,2677,6,2008
OURENSE,22511,1105,4129,4595,893,5909,5880,759,3742,3326,12452,2232,6,2009
OURENSE,19583,902,2598,3677,1241,6054,5111,473,3255,2462,10337,3056,7,2005
OURENSE,18713,711,2426,3625,912,5650,5389,539,3021,2331,10167,2655,7,2006
OURENSE,18073,694,2202,3607,857,5185,5528,537,2876,2199,9801,2660,7,2007
OURENSE,18387,867,2518,3684,749,4947,5622,552,2958,2546,9704,2627,7,2008
OURENSE,21650,1052,3852,4457,932,5558,5799,641,3627,3212,11878,2292,7,2009
OURENSE,19704,913,2612,3659,1254,6104,5162,472,3283,2482,10347,3120,8,2005
OURENSE,18592,725,2481,3525,899,5637,5325,534,3030,2297,10055,2676,8,2006
OURENSE,18029,683,2188,3545,882,5190,5541,535,2888,2202,9739,2665,8,2007
OURENSE,18419,871,2618,3640,744,4966,5580,556,2951,2585,9725,2602,8,2008
OURENSE,21614,1037,3826,4380,963,5607,5801,641,3563,3166,11906,2338,8,2009
OURENSE,19534,930,2619,3621,1191,6037,5136,466,3306,2458,10232,3072,9,2005
OURENSE,18509,738,2325,3477,984,5619,5366,531,3010,2233,9987,2748,9,2006
OURENSE,17732,624,2134,3511,847,5093,5523,517,2924,2171,9465,2655,9,2007
OURENSE,18751,879,2763,3679,773,5129,5528,541,3031,2626,9937,2616,9,2008
OURENSE,22085,1097,3940,4375,1041,5810,5822,603,3588,3204,12185,2505,9,2009
OURENSE,20632,1060,2940,3892,1258,6239,5243,532,3479,2586,11204,2831,10,2005
OURENSE,19247,853,2512,3628,1048,5779,5427,573,3094,2313,10471,2796,10,2006
OURENSE,18834,788,2408,3629,945,5397,5667,531,3072,2279,10117,2835,10,2007
OURENSE,20295,1015,3224,3926,911,5479,5740,606,3295,2872,10831,2691,10,2008
OURENSE,23457,1252,4437,4606,1140,6086,5936,766,3772,3397,12918,2604,10,2009
OURENSE,21723,1142,3122,4028,1384,6642,5405,570,3556,2732,11785,3080,11,2005
OURENSE,20145,949,2766,3751,1155,6032,5492,602,3181,2435,10949,2978,11,2006
OURENSE,19672,904,2574,3695,1062,5666,5771,553,3133,2346,10654,2986,11,2007
OURENSE,21765,1104,3650,4158,995,5916,5942,629,3553,3122,11583,2878,11,2008
OURENSE,22098,1181,3324,4175,1341,6604,5473,590,3579,2942,11856,3131,12,2005
OURENSE,19879,898,2869,3796,1059,5832,5425,608,3164,2563,10743,2801,12,2006
OURENSE,19623,902,2754,3776,1005,5505,5681,589,3139,2511,10491,2893,12,2007
OURENSE,22441,1170,4112,4372,926,5943,5918,664,3758,3445,11737,2837,12,2008
PALENCIA,8847,718,1676,1123,694,3132,1504,585,1376,929,4941,1016,1,2006
PALENCIA,8081,558,1435,1110,585,2821,1572,576,1181,857,4536,931,1,2007
PALENCIA,7998,528,1381,1299,515,2577,1698,577,1271,927,4284,939,1,2008
PALENCIA,10400,836,2395,1703,569,2954,1943,540,1522,1550,6068,720,1,2009
PALENCIA,8821,701,1628,1090,739,3135,1528,581,1314,909,4965,1052,2,2006
PALENCIA,8077,537,1442,1062,588,2874,1574,580,1152,825,4574,946,2,2007
PALENCIA,8242,541,1400,1289,574,2717,1721,586,1311,873,4488,984,2,2008
PALENCIA,10729,887,2480,1705,599,3064,1994,527,1573,1582,6267,780,2,2009
PALENCIA,8741,678,1563,1085,737,3160,1518,576,1301,865,4914,1085,3,2006
PALENCIA,8204,533,1356,1194,599,2907,1615,577,1247,804,4568,1008,3,2007
PALENCIA,8302,585,1400,1289,546,2764,1718,561,1346,883,4499,1013,3,2008
PALENCIA,11300,974,2631,1738,664,3240,2053,580,1767,1581,6511,861,3,2009
PALENCIA,8412,627,1526,1035,685,3020,1519,568,1226,815,4735,1068,4,2006
PALENCIA,7896,516,1278,1173,542,2759,1628,557,1240,750,4375,974,4,2007
PALENCIA,8297,560,1434,1316,513,2732,1742,564,1318,935,4458,1022,4,2008
PALENCIA,11369,991,2635,1746,678,3265,2054,570,1855,1577,6456,911,4,2009
PALENCIA,7767,584,1243,1033,622,2847,1438,499,1145,774,4386,963,5,2005
PALENCIA,7635,513,1278,999,602,2799,1444,537,1096,733,4325,944,5,2006
PALENCIA,7553,449,1143,1114,512,2686,1649,551,1201,672,4166,963,5,2007
PALENCIA,8263,532,1462,1315,496,2673,1785,553,1326,938,4436,1010,5,2008
PALENCIA,10975,957,2472,1656,692,3168,2030,527,1691,1480,6353,924,5,2009
PALENCIA,7622,638,1226,958,617,2743,1440,482,1141,746,4212,1041,6,2005
PALENCIA,7420,551,1215,998,553,2660,1443,528,1065,707,4129,991,6,2006
PALENCIA,7056,460,1073,1054,474,2434,1561,534,1143,635,3798,946,6,2007
PALENCIA,7897,572,1385,1306,487,2461,1686,560,1276,948,4050,1063,6,2008
PALENCIA,10562,926,2366,1609,661,2995,2005,495,1631,1440,6000,996,6,2009
PALENCIA,7431,573,1248,922,565,2671,1452,483,1129,676,4129,1014,7,2005
PALENCIA,6991,472,1150,930,492,2510,1437,499,1006,646,3889,951,7,2006
PALENCIA,6641,393,1045,1010,442,2274,1477,486,1100,615,3532,908,7,2007
PALENCIA,7580,565,1352,1233,432,2357,1641,529,1228,938,3912,973,7,2008
PALENCIA,10245,936,2365,1577,626,2821,1920,475,1579,1457,5685,1049,7,2009
PALENCIA,7303,570,1229,900,508,2677,1419,485,1078,686,4066,988,8,2005
PALENCIA,6995,469,1194,915,472,2503,1442,502,1001,658,3875,959,8,2006
PALENCIA,6504,383,1046,1018,401,2211,1445,472,1089,611,3473,859,8,2007
PALENCIA,7638,559,1461,1241,432,2336,1609,519,1242,1002,3943,932,8,2008
PALENCIA,10138,904,2340,1586,614,2802,1892,479,1531,1507,5577,1044,8,2009
PALENCIA,7265,528,1160,910,559,2684,1424,417,1019,668,4154,1007,9,2005
PALENCIA,7141,477,1176,922,501,2577,1488,463,1028,641,4050,959,9,2006
PALENCIA,6654,408,1041,1014,434,2263,1494,463,1075,586,3635,895,9,2007
PALENCIA,7775,585,1502,1291,413,2308,1676,552,1224,1023,4017,959,9,2008
PALENCIA,10552,963,2353,1611,699,2938,1988,465,1576,1543,5849,1119,9,2009
PALENCIA,7811,585,1347,958,624,2837,1460,472,1082,740,4581,936,10,2005
PALENCIA,7310,510,1240,961,506,2602,1491,486,1000,714,4151,959,10,2006
PALENCIA,6821,411,1025,1024,448,2346,1567,472,1052,623,3786,888,10,2007
PALENCIA,8336,626,1611,1360,488,2486,1765,518,1279,1112,4430,997,10,2008
PALENCIA,11039,961,2437,1681,750,3127,2083,515,1606,1580,6190,1148,10,2009
PALENCIA,8212,648,1469,1006,634,2952,1503,533,1137,806,4746,990,11,2005
PALENCIA,7362,500,1259,983,507,2609,1504,541,968,765,4176,912,11,2006
PALENCIA,6837,422,1056,1066,432,2273,1588,522,1051,658,3744,862,11,2007
PALENCIA,8804,704,1804,1460,504,2541,1791,605,1328,1273,4572,1026,11,2008
PALENCIA,8521,717,1673,1099,619,2928,1485,565,1300,933,4739,984,12,2005
PALENCIA,7752,532,1451,1090,526,2612,1541,562,1119,919,4240,912,12,2006
PALENCIA,7262,466,1302,1222,417,2254,1601,555,1142,872,3850,843,12,2007
PALENCIA,9845,833,2283,1655,524,2704,1846,689,1533,1639,4937,1047,12,2008
PONTEVEDRA,67303,3974,12209,8735,4868,23351,14166,2436,11565,6227,37765,9310,1,2006
PONTEVEDRA,59711,2971,10072,7916,3724,20598,14430,2232,9935,5181,33475,8888,1,2007
